"sysdate","variable","value"
2020-07-24,"diesel",19.6837686567164
2020-07-25,"diesel",19.6910820895522
2020-07-26,"diesel",19.6984701492537
2020-07-27,"diesel",19.6994029850746
2020-07-28,"diesel",19.7094776119403
2020-07-29,"diesel",19.7087313432836
2020-07-30,"diesel",19.7084701492537
2020-07-31,"diesel",19.6871641791045
2020-08-01,"diesel",19.6864179104478
2020-08-02,"diesel",19.6779104477612
2020-08-03,"diesel",19.6788805970149
2020-08-04,"diesel",19.6753358208955
2020-08-05,"diesel",19.6665298507463
2020-08-06,"diesel",19.6591417910448
2020-08-07,"diesel",19.6706343283582
2020-08-08,"diesel",19.6598134328358
2020-08-09,"diesel",19.6654850746269
2020-08-10,"diesel",19.6639925373134
2020-08-11,"diesel",19.6635074626866
2020-08-12,"diesel",19.6594029850746
2020-08-13,"diesel",19.6527985074627
2020-08-14,"diesel",19.6521268656716
2020-08-15,"diesel",19.6512686567164
2020-08-16,"diesel",19.6564925373134
2020-08-17,"diesel",19.6525
2020-08-18,"diesel",19.6492910447761
2020-08-19,"diesel",19.6413059701493
2020-08-20,"diesel",19.6481343283582
2020-08-21,"diesel",19.6538059701493
2020-08-22,"diesel",19.6612686567164
2020-08-23,"diesel",19.6647388059701
2020-08-24,"diesel",19.6614179104478
2020-08-25,"diesel",19.6639925373134
2020-08-26,"diesel",19.6605223880597
2020-08-27,"diesel",19.6673880597015
2020-08-28,"diesel",19.679552238806
2020-08-29,"diesel",19.6795149253731
2020-08-30,"diesel",19.6619402985075
2020-08-31,"diesel",19.6533582089552
2020-09-01,"diesel",19.6635820895522
2020-09-02,"diesel",19.6522014925373
2020-09-03,"diesel",19.6450373134328
2020-09-04,"diesel",19.6314179104478
2020-09-05,"diesel",19.6285074626866
2020-09-06,"diesel",19.6025373134328
2020-09-07,"diesel",19.595447761194
2020-09-08,"diesel",19.5970149253731
2020-09-09,"diesel",19.5804850746269
2020-09-10,"diesel",19.5637313432836
2020-09-11,"diesel",19.5299626865672
2020-09-12,"diesel",19.4982089552239
2020-09-13,"diesel",19.4409293680297
2020-09-14,"diesel",19.4268401486989
2020-09-15,"diesel",19.4048698884758
2020-09-16,"diesel",19.3695167286245
2020-09-17,"diesel",19.3371747211896
2020-09-18,"diesel",19.3273234200744
2020-09-19,"diesel",19.3050557620818
2020-09-20,"diesel",19.280780669145
2020-09-21,"diesel",19.278624535316
2020-09-22,"diesel",19.2727881040892
2020-09-23,"diesel",19.1558148148148
2020-09-24,"diesel",19.2352788104089
2020-09-25,"diesel",19.2161338289963
2020-09-26,"diesel",19.1976579925651
2020-09-27,"diesel",19.1910037174721
2020-09-28,"diesel",19.1918215613383
2020-09-29,"diesel",19.1813011152416
2020-09-30,"diesel",19.1900371747212
2020-10-01,"diesel",19.1966171003717
2020-10-02,"diesel",19.2029739776952
2020-10-03,"diesel",19.1914498141264
2020-10-04,"diesel",19.1814869888476
2020-10-05,"diesel",19.1795539033457
2020-10-06,"diesel",19.1722304832714
2020-10-07,"diesel",19.1506691449814
2020-10-08,"diesel",19.1252416356877
2020-10-09,"diesel",19.1203345724907
2020-10-10,"diesel",19.1099256505576
2020-10-11,"diesel",19.1099256505576
2020-10-12,"diesel",19.1122304832714
2020-10-13,"diesel",19.1110408921933
2020-10-14,"diesel",19.0934944237918
2020-10-15,"diesel",19.0845724907063
2020-10-16,"diesel",19.0817843866171
2020-10-17,"diesel",19.0688847583643
2020-10-18,"diesel",19.0592936802974
2020-10-19,"diesel",19.0569144981413
2020-10-20,"diesel",19.0520817843866
2020-10-21,"diesel",19.042156133829
2020-10-22,"diesel",19.0253903345725
2020-10-23,"diesel",18.9924535315985
2020-10-24,"diesel",18.966468401487
2020-10-25,"diesel",18.94156133829
2020-10-26,"diesel",18.9379553903346
2020-10-27,"diesel",18.9336431226766
2020-10-28,"diesel",18.8847955390335
2020-10-29,"diesel",18.8411895910781
2020-10-30,"diesel",18.8110780669145
2020-10-31,"diesel",18.7744981412639
2020-11-01,"diesel",18.746282527881
2020-11-02,"diesel",18.7438661710037
2020-11-03,"diesel",18.7301115241636
2020-11-04,"diesel",18.717843866171
2020-11-05,"diesel",18.6901858736059
2020-11-06,"diesel",18.6695910780669
2020-11-07,"diesel",18.6553903345725
2020-11-08,"diesel",18.6508921933086
2020-11-09,"diesel",18.6486617100372
2020-11-10,"diesel",18.6474721189591
2020-11-11,"diesel",18.6360966542751
2020-11-12,"diesel",18.629405204461
2020-11-13,"diesel",18.6409293680297
2020-11-14,"diesel",18.6518959107807
2020-11-15,"diesel",18.6505576208178
2020-11-16,"diesel",18.6498141263941
2020-11-17,"diesel",18.6534572490706
2020-11-18,"diesel",18.6502973977695
2020-11-19,"diesel",18.6369144981413
2020-11-20,"diesel",18.6371375464684
2020-11-21,"diesel",18.6418959107807
2020-11-22,"diesel",18.6432713754647
2020-11-23,"diesel",18.642750929368
2020-11-24,"diesel",18.6451672862454
2020-11-25,"diesel",18.6564312267658
2020-11-26,"diesel",18.6553159851301
2020-11-27,"diesel",18.6788847583643
2020-11-28,"diesel",18.718029739777
2020-11-29,"diesel",18.7596654275093
2020-11-30,"diesel",18.7657620817844
2020-12-01,"diesel",18.7718215613383
2020-12-02,"diesel",18.810780669145
2020-12-03,"diesel",18.8431970260223
2020-12-04,"diesel",18.8505204460967
2020-12-05,"diesel",18.8448327137546
2020-12-06,"diesel",18.8473234200743
2020-12-07,"diesel",18.84843866171
2020-12-08,"diesel",18.8473507462687
2020-12-09,"diesel",18.8502985074627
2020-12-10,"diesel",18.8542164179104
2020-12-11,"diesel",18.8567537313433
2020-12-12,"diesel",18.8601492537313
2020-12-13,"diesel",18.8706343283582
2020-12-14,"diesel",18.8646268656716
2020-12-15,"diesel",18.8716044776119
2020-12-16,"diesel",18.9062313432836
2020-12-18,"diesel",18.9493656716418
2020-12-19,"diesel",18.9721641791045
2020-12-20,"diesel",19.0092910447761
2020-12-21,"diesel",19.0266044776119
2020-12-22,"diesel",19.0380597014925
2020-12-23,"diesel",19.0837686567164
2020-12-24,"diesel",19.1101119402985
2020-12-25,"diesel",19.1114179104478
2020-12-26,"diesel",19.1189552238806
2020-12-27,"diesel",19.1255223880597
2020-12-28,"diesel",19.1252985074627
2020-12-29,"diesel",19.1285447761194
2020-12-30,"diesel",19.1367537313433
2020-12-31,"diesel",19.1404104477612
2021-01-01,"diesel",19.1468656716418
2021-01-02,"diesel",19.1704850746269
2021-01-03,"diesel",19.1925
2021-01-04,"diesel",19.1980970149254
2021-01-05,"diesel",19.2039179104478
2021-01-06,"diesel",19.2416791044776
2021-01-07,"diesel",19.2538805970149
2021-01-08,"diesel",19.3126492537313
2021-01-09,"diesel",19.3586194029851
2021-01-10,"diesel",19.3936940298507
2021-01-11,"diesel",19.4088432835821
2021-01-12,"diesel",19.4255223880597
2021-01-13,"diesel",19.5230223880597
2021-01-14,"diesel",19.5732835820896
2021-01-15,"diesel",19.6185447761194
2021-01-16,"diesel",19.6654850746269
2021-01-17,"diesel",19.6834328358209
2021-01-18,"diesel",19.6850746268657
2021-01-19,"diesel",19.6931343283582
2021-01-20,"diesel",19.7059328358209
2021-01-21,"diesel",19.7322388059701
2021-01-22,"diesel",19.7151119402985
2021-01-23,"diesel",19.7196268656716
2021-01-24,"diesel",19.7221268656716
2021-01-25,"diesel",19.7219776119403
2021-01-26,"diesel",19.7239179104478
2021-01-27,"diesel",19.7466417910448
2021-01-28,"diesel",19.764328358209
2021-01-29,"diesel",19.7889179104478
2021-01-30,"diesel",19.8148507462687
2021-01-31,"diesel",19.8361940298507
2021-02-01,"diesel",19.8419029850746
2021-02-02,"diesel",19.8571804511278
2021-02-03,"diesel",19.864962406015
2021-02-04,"diesel",19.879962406015
2021-02-05,"diesel",19.9241353383459
2021-02-06,"diesel",19.981015037594
2021-02-07,"diesel",20.0509398496241
2021-02-08,"diesel",20.0588345864662
2021-02-09,"diesel",20.097030075188
2021-02-10,"diesel",20.1436466165414
2021-02-11,"diesel",20.1619475655431
2021-02-12,"diesel",20.1862172284644
2021-02-13,"diesel",20.2194382022472
2021-02-14,"diesel",20.2331460674157
2021-02-15,"diesel",20.2367790262172
2021-02-16,"diesel",20.2440074906367
2021-02-17,"diesel",20.2776404494382
2021-02-18,"diesel",20.2940823970037
2021-02-19,"diesel",20.3591760299625
2021-02-20,"diesel",20.4397752808989
2021-02-21,"diesel",20.5169662921348
2021-02-22,"diesel",20.5392509363296
2021-02-23,"diesel",20.5745692883895
2021-02-24,"diesel",20.6237453183521
2021-02-25,"diesel",20.6743445692884
2021-02-26,"diesel",20.7105992509363
2021-02-27,"diesel",20.7409737827715
2021-02-28,"diesel",20.7826217228464
2021-03-01,"diesel",20.7906741573034
2021-03-02,"diesel",20.831797752809
2021-03-03,"diesel",20.8882397003745
2021-03-04,"diesel",20.9607116104869
2021-03-05,"diesel",21.0056179775281
2021-03-06,"diesel",21.0288764044944
2021-03-07,"diesel",21.0502996254682
2021-03-08,"diesel",21.0570411985019
2021-03-09,"diesel",21.08
2021-03-10,"diesel",21.120936329588
2021-03-11,"diesel",21.1620224719101
2021-03-12,"diesel",21.2140449438202
2021-03-13,"diesel",21.2347940074906
2021-03-14,"diesel",21.269925093633
2021-03-15,"diesel",21.2734082397004
2021-03-16,"diesel",21.2722097378277
2021-03-17,"diesel",21.2813108614232
2021-03-18,"diesel",21.2850561797753
2021-03-19,"diesel",21.3031086142322
2021-03-21,"diesel",21.3287640449438
2021-03-22,"diesel",21.3302621722846
2021-03-23,"diesel",21.3256179775281
2021-03-24,"diesel",21.2937078651685
2021-03-25,"diesel",21.2886516853933
2021-03-26,"diesel",21.2682771535581
2021-03-27,"diesel",21.2745692883895
2021-03-28,"diesel",21.2705243445693
2021-03-29,"diesel",21.2725842696629
2021-03-30,"diesel",21.2752059925094
2021-03-31,"diesel",21.279925093633
2021-04-01,"diesel",21.2897003745318
2021-04-02,"diesel",21.292808988764
2021-04-03,"diesel",21.2946816479401
2021-04-05,"diesel",21.2934456928839
2021-04-06,"diesel",21.2968164794007
2021-04-07,"diesel",21.2975280898876
2021-04-08,"diesel",21.3015355805243
2021-04-09,"diesel",21.3037827715356
2021-04-10,"diesel",21.2993258426966
2021-04-11,"diesel",21.2913108614232
2021-04-12,"diesel",21.2923970037453
2021-04-13,"diesel",21.2947940074906
2021-04-14,"diesel",21.2934831460674
2021-04-15,"diesel",21.2964794007491
2021-04-16,"diesel",21.3016853932584
2021-04-17,"diesel",21.3138951310861
2021-04-18,"diesel",21.3397378277154
2021-04-19,"diesel",21.3401123595506
2021-04-20,"diesel",21.350861423221
2021-04-21,"diesel",21.3720973782772
2021-04-22,"diesel",21.3808239700375
2021-04-23,"diesel",21.3830337078652
2021-04-24,"diesel",21.3811985018727
2021-04-25,"diesel",21.3750187265918
2021-04-26,"diesel",21.375468164794
2021-04-27,"diesel",21.3734831460674
2021-04-28,"diesel",21.370861423221
2021-04-29,"diesel",21.3677902621723
2021-04-30,"diesel",21.3739700374532
2021-05-01,"diesel",21.3820973782772
2021-05-02,"diesel",21.3773033707865
2021-05-03,"diesel",21.3785393258427
2021-05-04,"diesel",21.3812734082397
2021-05-05,"diesel",21.3901498127341
2021-05-06,"diesel",21.3948689138577
2021-05-07,"diesel",21.4003370786517
2021-05-08,"diesel",21.4
2021-05-09,"diesel",21.4011985018727
2021-05-10,"diesel",21.4031086142322
2021-05-11,"diesel",21.4109737827715
2021-05-12,"diesel",21.4173782771536
2021-05-13,"diesel",21.4238202247191
2021-05-14,"diesel",21.4225093632959
2021-05-15,"diesel",21.4246816479401
2021-05-16,"diesel",21.4244569288389
2021-05-17,"diesel",21.4220224719101
2021-05-18,"diesel",21.4261423220974
2021-05-19,"diesel",21.4266292134831
2021-05-20,"diesel",21.4241198501873
2021-05-21,"diesel",21.4210861423221
2021-05-22,"diesel",21.4223595505618
2021-05-23,"diesel",21.4231460674157
2021-05-24,"diesel",21.4177902621723
2021-05-25,"diesel",21.4135205992509
2021-05-26,"diesel",21.4035205992509
2021-05-27,"diesel",21.3943820224719
2021-05-28,"diesel",21.3953183520599
2021-05-29,"diesel",21.3961048689139
2021-05-30,"diesel",21.3989513108614
2021-05-31,"diesel",21.4016479400749
2021-06-01,"diesel",21.4021348314607
2021-06-02,"diesel",21.4032584269663
2021-06-03,"diesel",21.4031086142322
2021-06-04,"diesel",21.4058426966292
2021-06-05,"diesel",21.4098127340824
2021-06-06,"diesel",21.4088389513109
2021-06-07,"diesel",21.4085393258427
2021-06-08,"diesel",21.4114232209738
2021-06-09,"diesel",21.4119101123595
2021-06-10,"diesel",21.4106367041198
2021-06-11,"diesel",21.4145692883895
2021-06-12,"diesel",21.42
2021-06-13,"diesel",21.4195131086142
2021-06-14,"diesel",21.4183520599251
2021-06-15,"diesel",21.4179400749064
2021-06-16,"diesel",21.4128838951311
2021-06-17,"diesel",21.4091760299625
2021-06-18,"diesel",21.4140074906367
2021-06-19,"diesel",21.4120599250936
2021-06-20,"diesel",21.4105243445693
2021-06-21,"diesel",21.4105992509363
2021-06-22,"diesel",21.4088014981273
2021-06-23,"diesel",21.415468164794
2021-06-24,"diesel",21.4276779026217
2021-06-25,"diesel",21.4411985018727
2021-06-26,"diesel",21.4436329588015
2021-06-27,"diesel",21.4348689138577
2021-06-28,"diesel",21.4323308270677
2021-06-29,"diesel",21.4328571428571
2021-06-30,"diesel",21.419962406015
2021-07-01,"diesel",21.398045112782
2021-07-02,"diesel",21.3876315789474
2021-07-03,"diesel",21.3643609022556
2021-07-04,"diesel",21.3731203007519
2021-07-05,"diesel",21.3822556390977
2021-07-06,"diesel",21.3792481203008
2021-07-07,"diesel",21.3935714285714
2021-07-08,"diesel",21.3895112781955
2021-07-09,"diesel",21.3805639097744
2021-07-10,"diesel",21.3722556390977
2021-07-11,"diesel",21.3655263157895
2021-07-12,"diesel",21.3653007518797
2021-07-13,"diesel",21.3596992481203
2021-07-14,"diesel",21.3604511278195
2021-07-15,"diesel",21.3586466165414
2021-07-16,"diesel",21.3604511278195
2021-07-17,"diesel",21.3631954887218
2021-07-18,"diesel",21.3670676691729
2021-07-19,"diesel",21.3672556390977
2021-07-20,"diesel",21.3642481203008
2021-07-21,"diesel",21.3624812030075
2021-07-22,"diesel",21.3559022556391
2021-07-23,"diesel",21.3487593984962
2021-07-24,"diesel",21.338045112782
2021-07-25,"diesel",21.3568421052632
2021-07-26,"diesel",21.3612781954887
2021-07-27,"diesel",21.3655639097744
2021-07-28,"diesel",21.3995864661654
2021-07-29,"diesel",21.42
2021-07-30,"diesel",21.4282330827068
2021-07-31,"diesel",21.4393233082707
2021-08-01,"diesel",21.4584586466165
2021-08-02,"diesel",21.4588721804511
2021-08-03,"diesel",21.460977443609
2021-08-04,"diesel",21.4671052631579
2021-08-05,"diesel",21.4675939849624
2021-08-06,"diesel",21.467969924812
2021-08-07,"diesel",21.4633834586466
2021-08-08,"diesel",21.4555639097744
2021-08-09,"diesel",21.4540601503759
2021-08-10,"diesel",21.4514661654135
2021-08-11,"diesel",21.4509022556391
2021-08-12,"diesel",21.4323308270677
2021-08-13,"diesel",21.4262406015038
2021-08-14,"diesel",21.4166917293233
2021-08-15,"diesel",21.4072556390977
2021-08-16,"diesel",21.4079323308271
2021-08-17,"diesel",21.4012781954887
2021-08-18,"diesel",21.3866917293233
2021-08-19,"diesel",21.3794360902256
2021-08-20,"diesel",21.3612030075188
2021-08-21,"diesel",21.3477819548872
2021-08-22,"diesel",21.3374436090226
2021-08-23,"diesel",21.3346616541353
2021-08-24,"diesel",21.3247368421053
2021-08-25,"diesel",21.3145864661654
2021-08-26,"diesel",21.3123684210526
2021-08-27,"diesel",21.3379323308271
2021-08-28,"diesel",21.3675939849624
2021-08-29,"diesel",21.3792857142857
2021-08-30,"diesel",21.3792857142857
2021-08-31,"diesel",21.3898120300752
2021-09-01,"diesel",21.396015037594
2021-09-02,"diesel",21.3998872180451
2021-09-03,"diesel",21.4064285714286
2021-09-04,"diesel",21.4127443609023
2021-09-05,"diesel",21.4174436090226
2021-09-06,"diesel",21.4174812030075
2021-09-07,"diesel",21.4131203007519
2021-09-08,"diesel",21.4108270676692
2021-09-09,"diesel",21.4062781954887
2021-09-10,"diesel",21.4024436090226
2021-09-11,"diesel",21.388984962406
2021-09-12,"diesel",21.3812406015038
2021-09-13,"diesel",21.3759398496241
2021-09-14,"diesel",21.3625563909774
2021-09-15,"diesel",21.3507518796992
2021-09-16,"diesel",21.3483834586466
2021-09-17,"diesel",21.344022556391
2021-09-18,"diesel",21.3378947368421
2021-09-19,"diesel",21.3314285714286
2021-09-20,"diesel",21.3286466165414
2021-09-21,"diesel",21.3206766917293
2021-09-22,"diesel",21.3086842105263
2021-09-23,"diesel",21.2966917293233
2021-09-24,"diesel",21.2864661654135
2021-09-25,"diesel",21.2800751879699
2021-09-26,"diesel",21.2758270676692
2021-09-27,"diesel",21.2728195488722
2021-09-28,"diesel",21.2679323308271
2021-09-29,"diesel",21.2652255639098
2021-09-30,"diesel",21.2710526315789
2021-10-01,"diesel",21.2779323308271
2021-10-02,"diesel",21.2821428571429
2021-10-03,"diesel",21.2911278195489
2021-10-04,"diesel",21.2938721804511
2021-10-05,"diesel",21.2975563909774
2021-10-06,"diesel",21.3111278195489
2021-10-07,"diesel",21.3157518796992
2021-10-08,"diesel",21.3266917293233
2021-10-09,"diesel",21.3272180451128
2021-10-10,"diesel",21.3300751879699
2021-10-11,"diesel",21.3337593984962
2021-10-12,"diesel",21.3354887218045
2021-10-13,"diesel",21.3404511278195
2021-10-14,"diesel",21.3403007518797
2021-10-15,"diesel",21.3458646616541
2021-10-16,"diesel",21.3421428571429
2021-10-17,"diesel",21.3439097744361
2021-10-18,"diesel",21.3431578947368
2021-10-19,"diesel",21.3454511278195
2021-10-20,"diesel",21.3548496240602
2021-10-21,"diesel",21.3386466165414
2021-10-22,"diesel",21.3444360902256
2021-10-23,"diesel",21.3374060150376
2021-10-24,"diesel",21.340679245283
2021-10-25,"diesel",21.3415094339623
2021-10-26,"diesel",21.3401132075472
2021-10-27,"diesel",21.3320754716981
2021-10-28,"diesel",21.3283396226415
2021-10-29,"diesel",21.3218490566038
2021-10-30,"diesel",21.3112452830189
2021-10-31,"diesel",21.3068679245283
2021-11-01,"diesel",21.3055849056604
2021-11-02,"diesel",21.3061886792453
2021-11-03,"diesel",21.3060377358491
2021-11-04,"diesel",21.305358490566
2021-11-05,"diesel",21.3067924528302
2021-11-06,"diesel",21.3108679245283
2021-11-07,"diesel",21.3108679245283
2021-11-08,"diesel",21.3089056603774
2021-11-09,"diesel",21.302679245283
2021-11-10,"diesel",21.2975849056604
2021-11-11,"diesel",21.2964528301887
2021-11-12,"diesel",21.2953962264151
2021-11-13,"diesel",21.29
2021-11-14,"diesel",21.2936226415094
2021-11-15,"diesel",21.2985660377358
2021-11-16,"diesel",21.2989433962264
2021-11-17,"diesel",21.3067924528302
2021-11-18,"diesel",21.3090943396226
2021-11-19,"diesel",21.3146037735849
2021-11-20,"diesel",21.3181886792453
2021-11-21,"diesel",21.3201132075472
2021-11-22,"diesel",21.3236226415094
2021-11-23,"diesel",21.3285283018868
2021-11-24,"diesel",21.3210188679245
2021-11-25,"diesel",21.3142264150943
2021-11-26,"diesel",21.3478867924528
2021-11-27,"diesel",21.3884150943396
2021-11-28,"diesel",21.4150943396226
2021-11-29,"diesel",21.4169811320755
2021-11-30,"diesel",21.4308679245283
2021-12-01,"diesel",21.4619622641509
2021-12-02,"diesel",21.4416981132075
2021-12-03,"diesel",21.4050188679245
2021-12-04,"diesel",21.3770566037736
2021-12-05,"diesel",21.3557735849057
2021-12-06,"diesel",21.3492075471698
2021-12-07,"diesel",21.3424528301887
2021-12-08,"diesel",21.3195849056604
2021-12-09,"diesel",21.320679245283
2021-12-10,"diesel",21.3304528301887
2021-12-11,"diesel",21.3372830188679
2021-12-12,"diesel",21.3852075471698
2021-12-13,"diesel",21.4059245283019
2021-12-14,"diesel",21.4244528301887
2021-12-15,"diesel",21.4637358490566
2021-12-16,"diesel",21.4820377358491
2021-12-17,"diesel",21.4867547169811
2021-12-22,"diesel",21.5152452830189
2021-12-23,"diesel",21.5083396226415
2021-12-24,"diesel",21.516641509434
2021-12-25,"diesel",21.5417735849057
2021-12-26,"diesel",21.5574339622642
2021-12-27,"diesel",21.5676226415094
2021-12-28,"diesel",21.5861886792453
2021-12-29,"diesel",21.6131698113208
2021-12-30,"diesel",21.6436981132075
2021-12-31,"diesel",21.6861132075472
2022-01-01,"diesel",21.7100377358491
2022-01-02,"diesel",21.7184905660377
2022-01-03,"diesel",21.7207547169811
2022-01-04,"diesel",21.7341886792453
2022-01-05,"diesel",21.7470188679245
2022-01-06,"diesel",21.7458867924528
2022-01-07,"diesel",21.7495471698113
2022-01-08,"diesel",21.7740377358491
2022-01-09,"diesel",21.7887924528302
2022-01-10,"diesel",21.7853962264151
2022-01-11,"diesel",21.7891698113208
2022-01-12,"diesel",21.8150566037736
2022-01-13,"diesel",21.8271320754717
2022-01-14,"diesel",21.8431320754717
2022-01-15,"diesel",21.8502641509434
2022-01-16,"diesel",21.8558490566038
2022-01-17,"diesel",21.8535849056604
2022-01-18,"diesel",21.8678113207547
2022-01-19,"diesel",21.8756981132075
2022-01-20,"diesel",21.8856981132075
2022-01-21,"diesel",21.8969433962264
2022-01-22,"diesel",21.9019245283019
2022-01-23,"diesel",21.9041886792453
2022-01-24,"diesel",21.902679245283
2022-01-25,"diesel",21.9064150943396
2022-01-26,"diesel",21.9209811320755
2022-01-27,"diesel",21.9244150943396
2022-01-28,"diesel",21.9309433962264
2022-01-29,"diesel",21.9343773584906
2022-01-30,"diesel",21.9515471698113
2022-01-31,"diesel",21.9492830188679
2022-02-01,"diesel",21.9581509433962
2022-02-02,"diesel",21.976641509434
2019-05-03,"premium",21.7581343283582
2019-05-06,"premium",21.7550248756219
2019-05-07,"premium",21.7705472636816
2019-05-08,"premium",21.7735910224439
2019-05-09,"premium",21.7738154613466
2019-05-10,"premium",21.7685536159601
2019-05-13,"premium",21.7662842892768
2019-05-14,"premium",21.7657605985037
2019-05-15,"premium",21.7660598503741
2019-05-16,"premium",21.76463840399
2019-05-17,"premium",21.7637655860349
2019-05-20,"premium",21.7740897755611
2019-05-21,"premium",21.7731343283582
2019-05-22,"premium",21.7690049751244
2019-05-23,"premium",21.7701990049751
2019-05-24,"premium",21.7773880597015
2019-05-27,"premium",21.7773383084577
2019-05-28,"premium",21.7773383084577
2019-05-29,"premium",21.7777860696517
2019-05-30,"premium",21.774328358209
2019-05-31,"premium",21.7715174129353
2019-06-03,"premium",21.7667164179104
2019-06-04,"premium",21.7643424317618
2019-06-06,"premium",21.7627093596059
2019-06-07,"premium",21.7629556650246
2019-06-10,"premium",21.7600738916256
2019-06-11,"premium",21.76
2019-06-12,"premium",21.7594827586207
2019-06-13,"premium",21.7607142857143
2019-06-14,"premium",21.7580098280098
2019-06-17,"premium",21.7579901960784
2019-06-18,"premium",21.7606097560976
2019-06-19,"premium",21.7535609756098
2019-06-20,"premium",21.7551094890511
2019-06-21,"premium",21.7522141119221
2019-06-24,"premium",21.7479611650485
2019-06-25,"premium",21.7484951456311
2019-06-26,"premium",21.7506796116505
2019-06-27,"premium",21.7538106796117
2019-06-28,"premium",21.7582766990291
2019-07-02,"premium",21.759927184466
2019-07-04,"premium",21.7620873786408
2019-07-05,"premium",21.7601941747573
2019-07-08,"premium",21.7604611650485
2019-07-09,"premium",21.7600485436893
2019-07-10,"premium",21.7593203883495
2019-07-11,"premium",21.758640776699
2019-07-12,"premium",21.7598300970874
2019-07-15,"premium",21.7603398058252
2019-07-16,"premium",21.7584951456311
2019-07-17,"premium",21.7575
2019-07-18,"premium",21.7595873786408
2019-07-19,"premium",21.7611650485437
2019-07-22,"premium",21.7565859564165
2019-07-23,"premium",21.7590821256039
2019-07-24,"premium",21.7590338164251
2019-07-25,"premium",21.7624154589372
2019-07-26,"premium",21.7647342995169
2019-07-29,"premium",21.7715700483092
2019-07-30,"premium",21.7726150121065
2019-07-31,"premium",21.7717917675545
2019-08-01,"premium",21.7723002421308
2019-08-02,"premium",21.7725181598063
2019-08-05,"premium",21.7653734939759
2019-08-06,"premium",21.7661686746988
2019-08-07,"premium",21.7646506024096
2019-08-08,"premium",21.7652403846154
2019-08-09,"premium",21.7642548076923
2019-08-12,"premium",21.7627163461538
2019-08-13,"premium",21.7650721153846
2019-08-14,"premium",21.7682211538462
2019-08-15,"premium",21.7708653846154
2019-08-16,"premium",21.770625
2019-08-19,"premium",21.7663942307692
2019-08-20,"premium",21.7665865384615
2019-08-21,"premium",21.7668509615385
2019-08-22,"premium",21.7684375
2019-08-23,"premium",21.7705048076923
2019-08-27,"premium",21.7650961538462
2019-08-28,"premium",21.7631971153846
2019-08-29,"premium",21.7630048076923
2019-08-30,"premium",21.7675480769231
2019-09-02,"premium",21.7587259615385
2019-09-03,"premium",21.7594711538462
2019-09-04,"premium",21.7561538461538
2019-09-05,"premium",21.7595673076923
2019-09-06,"premium",21.7590625
2019-09-09,"premium",21.7611298076923
2019-09-10,"premium",21.7613461538462
2019-09-11,"premium",21.7647596153846
2019-09-12,"premium",21.7655769230769
2019-09-13,"premium",21.7675539568345
2019-09-17,"premium",21.7710551558753
2019-09-18,"premium",21.7714868105516
2019-09-19,"premium",21.7691127098321
2019-09-20,"premium",21.7676978417266
2019-09-23,"premium",21.7634532374101
2019-09-24,"premium",21.7613429256595
2019-09-25,"premium",21.7613669064748
2019-09-26,"premium",21.7608633093525
2019-09-30,"premium",21.7642925659472
2019-10-01,"premium",21.764412470024
2019-10-02,"premium",21.7632853717026
2019-10-03,"premium",21.7725179856115
2019-10-04,"premium",21.7733333333333
2019-10-07,"premium",21.7728468899522
2019-10-08,"premium",21.7732853717026
2019-10-09,"premium",21.7749880095923
2019-10-21,"premium",21.7729256594724
2019-10-30,"premium",21.7821342925659
2019-11-01,"premium",21.7800479616307
2019-11-04,"premium",21.7815107913669
2019-11-05,"premium",21.7821103117506
2019-11-06,"premium",21.7818225419664
2019-11-07,"premium",21.7770743405276
2019-11-11,"premium",21.7705035971223
2019-11-13,"premium",21.7706698564593
2019-11-14,"premium",21.7696889952153
2019-11-19,"premium",21.7643062200957
2019-11-20,"premium",21.7602870813397
2019-11-26,"premium",21.7779047619048
2019-11-27,"premium",21.7840714285714
2019-11-28,"premium",21.7932619047619
2019-11-29,"premium",21.812119047619
2019-12-02,"premium",21.8309546539379
2019-12-03,"premium",21.8354653937947
2019-12-04,"premium",21.8391408114558
2019-12-05,"premium",21.8412887828162
2019-12-09,"premium",21.8236038186158
2019-12-11,"premium",21.8392840095465
2019-12-12,"premium",21.8316706443914
2019-12-13,"premium",21.8250596658711
2019-12-16,"premium",21.8038424821002
2019-12-17,"premium",21.8068019093079
2019-12-18,"premium",21.7882577565632
2019-12-19,"premium",21.7818377088305
2019-12-20,"premium",21.778353221957
2020-01-08,"premium",21.8857857142857
2020-01-09,"premium",21.8819523809524
2020-01-10,"premium",21.8835
2020-01-13,"premium",21.8658571428571
2020-01-14,"premium",21.8680476190476
2020-01-15,"premium",21.8656666666667
2020-01-16,"premium",21.8502857142857
2020-01-17,"premium",21.8471428571429
2020-01-20,"premium",21.8189523809524
2020-01-21,"premium",21.823619047619
2020-01-22,"premium",21.8220714285714
2020-01-23,"premium",21.8176904761905
2020-01-24,"premium",21.8202619047619
2020-01-27,"premium",21.8072619047619
2020-01-28,"premium",21.8093571428571
2020-01-30,"premium",21.783880952381
2020-01-31,"premium",21.7675476190476
2020-02-04,"premium",21.7163895486936
2020-02-05,"premium",21.6944418052257
2020-02-10,"premium",21.5857582938389
2020-02-11,"premium",21.5795011876485
2020-02-13,"premium",21.5686460807601
2020-02-17,"premium",21.5618052256532
